id,status,receptor_1,receptor_10,receptor_2,receptor_3,receptor_4,receptor_5,receptor_6,receptor_7,receptor_8,receptor_9,xtal
ZINC47218729,0,-5.6587704552,-5.5431634701,-5.5493143638,-5.4595462058,-5.3727722089,-5.9173750695,-5.4427673553,-5.5679208948,-5.6382674249,-5.3552298251,-5.3045371614
ZINC01035319,0,-5.6560124401,-6.5840972372,-5.8047884555,10000,-6.3909409355,10000,-6.22563534,-6.9603657085,-5.6845053356,-4.7854304567,10000
ZINC18114262,0,-5.6543402143,-6.2891439359,-7.2343114095,-6.7748414724,-7.8638865177,-8.0606864386,-5.3881015291,-7.7477190813,-7.3989008965,-6.8642019157,-5.7882650673
ZINC38498320,0,-5.6525139386,-5.6840842955,-4.9599531103,-5.5599282391,-7.3976099733,-6.0079046583,-5.9043876763,-7.0936196213,-6.159410326,-6.6465765772,-4.5696135061
ZINC47409638,0,-5.6518150883,-5.4568762117,-5.7862767578,-6.2884946683,-5.7150290475,-6.3419164259,-5.2586723024,-6.0319764034,-5.701233878,-6.1559367042,-5.7985531627
ZINC56167568,0,-5.6514189998,-8.6753904324,-7.4278118156,-5.2473461588,-6.1574381678,-6.2347571761,-6.61675136,-5.9628438427,-7.8779653007,-8.7580381525,-4.8588640915
ZINC02172404,0,-5.650430556,-6.4724484508,-6.0275436089,-6.1765655848,-5.9108945362,-6.3757137316,-5.9158814452,-6.4265520661,-6.031508683,-6.174496361,-5.7472386934
ZINC05921271,0,-5.6495860698,-6.118232981,-5.8282855276,-6.2274704745,-6.1755717353,-6.981684933,-6.0767915944,-5.6712560138,-5.5440041553,-6.7693656483,-6.0490012253
ZINC36714530,0,-5.6444950899,-5.5069639314,-5.5397147605,-7.2004169835,-7.12506218,-8.2651350226,-5.4264383586,-7.1678917653,-8.3288071768,-8.3435709708,-6.3402837447
ZINC59477833,0,-5.6433604671,-6.1940597852,-5.6427994669,-6.0519527147,-6.368666672,-6.7571313739,-6.1935377077,-6.9515503977,-5.251399462,-6.3371563743,-6.0453291473
ZINC25245730,0,-5.6428043696,-6.3274075949,-6.2688959727,10000,-6.1145905955,10000,-5.9357673048,10000,-4.989058103,-6.0458052714,10000
ZINC08402140,0,-5.6409116483,-8.5717311151,-7.9546750465,10000,10000,10000,10000,10000,10000,10000,10000
ZINC28573980,0,-5.6408304203,-5.103542325,-5.4700911391,-5.0015564247,-5.9771244868,-7.8200836933,-4.5528000045,-6.241851071,-5.6395595011,-5.4312235167,-4.8656725289
ZINC52063180,0,-5.6388146072,-5.9343668402,-5.9750349762,-5.7834216729,-6.2503770311,-6.2778288784,-5.9312322664,-6.1138803247,-6.3329896661,-6.3471349095,-5.8874611717
ZINC16807941,0,-5.6384849821,-8.3239565884,-7.8453923871,10000,10000,10000,10000,10000,10000,-5.5335262986,10000
ZINC13744277,0,-5.6379988133,-5.9572718002,-6.0117316649,-6.41295405,-6.5169155864,-8.3988448309,-5.8273404605,-7.6884604749,-7.3638293516,-5.700944669,-6.3540383331
ZINC13094885,0,-5.635987572,-5.449481952,-5.9075832489,-5.4512233274,-7.9651250894,-7.9803683844,-5.4455432971,-7.9018256952,-5.8096525814,-6.1483408889,-5.7105058019
ZINC20934512,0,-5.6353138071,-4.9961227324,-5.3922664199,10000,-5.4211113984,-4.3195442209,-5.2516969108,10000,-7.4433166641,-6.8122305433,10000
ZINC36860073,0,-5.6343469131,-5.2985687807,-5.5828440873,-5.8249127789,-4.9569783891,-6.0689173789,-4.9774727121,-5.9730725391,-5.9996225723,-5.2194033564,-5.6712396822
ZINC60389400,0,-5.6334011752,-7.1157719777,-6.7717588211,10000,-5.7413115237,10000,-4.7880458385,-5.4964991407,-9.1975131238,-5.9340018885,10000
ZINC41375858,0,-5.6323263308,-5.9968995597,-7.0326341499,-6.7118808751,-7.1107183089,-7.7280550497,-7.0337322544,-7.2243450244,-6.6500748897,-6.5918646183,-6.6178515653
ZINC48397984,0,-5.6313672535,-5.5063215289,-5.8244008071,-6.2046113085,-6.0569119627,-5.9701796339,-5.4246720506,-6.0444151765,-5.5781343311,-5.7660328711,-5.6303628438
ZINC02565197,0,-5.6237185224,-5.4261998778,-5.5629830919,-6.2979012902,-5.8040460321,-6.0609697808,-5.5378204102,-5.9394361923,-5.8434179634,-5.9711012085,-5.5609292359
ZINC44116867,0,-5.6218654767,-5.6498513586,-5.199795934,-5.9323693166,-5.4228215622,-5.9622818954,-5.4803115603,-5.5382410907,-5.6136677988,-6.3026337942,-5.5545217189
ZINC27991125,0,-5.6208571491,-6.0127267309,-6.0293189203,-2.9512489137,-5.4995100448,10000,-5.4224972285,10000,-4.8955726844,-5.4446142738,-3.3509007334
ZINC36905074,0,-5.6171869491,-5.9502248953,-6.1560876042,-6.3696318136,-6.5295095139,-6.8378307308,-6.1726926322,-6.1270191305,-6.1161385887,-6.5607489912,-5.8438688736
ZINC06472659,0,-5.6163004058,-6.2754318203,-6.28886879,-6.5601463789,-6.2973155095,-5.6373817895,-6.1322063788,-7.2652733453,-6.0092111213,-5.5960620585,-5.3477766584
ZINC05355593,0,-5.6125996352,-6.2501374779,-5.8144342251,-6.9648382868,-6.8909085198,-6.8329162695,-5.871081022,-6.1984214995,-6.9415958184,-6.6062581926,-6.4714380743
ZINC12817953,0,-5.6067157899,-5.9253717433,-5.1700650019,-5.7353907261,-6.2976959316,-6.4001275223,-4.6006888244,-6.3739012682,-6.2408671616,-6.0032464839,-6.0433567985
ZINC44458555,0,-5.6054201704,-6.3065238836,-5.6906161937,-4.2453484218,-6.0460138333,-5.4928276197,-4.9504878477,-4.6757001511,-5.7777908491,-5.2060530983,-5.1806857716
ZINC07276967,0,-5.6051505407,-4.0866163877,-6.0283064163,-5.1257144983,-6.4446052318,-6.8170967861,-6.1132345084,-5.5709774017,-6.5874279475,-7.5915039158,-4.7652303266
ZINC07778875,0,-5.604730792,-7.0228650913,-6.4866629836,-5.9805498713,-7.4989838206,-6.9964538956,-5.56174881,-7.6629596046,-6.8663465696,-6.7504425398,-5.619380062
ZINC01162772,0,-5.6021340236,-7.7898127925,-8.0785549481,10000,-6.8092673635,-6.0140570064,-6.8061239131,10000,-6.9344310933,-7.3862755771,10000
ZINC16678067,0,-5.602073543,-5.78785128,-6.6160528438,-6.1044306899,-6.7629445891,-6.4834537044,-5.7793558684,-6.1459766195,-6.2103185642,-6.1521913461,-5.8620280499
ZINC05018978,0,-5.6002311171,-5.8187156235,-5.8999129354,-5.9825049923,-7.0088929496,-6.4478089076,-5.7551010243,-5.4204996104,-8.1064488745,-5.5310043917,-5.4861171667
ZINC59680148,0,-5.5995619179,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC08594451,0,-5.5968795327,-8.2252233191,-7.5096648112,10000,10000,10000,-7.4506681885,-5.0960613857,-7.8289309436,-7.5738080631,10000
ZINC00375125,0,-5.5960263302,-4.6535055856,-5.6694172878,10000,-5.0557094169,-4.3603642303,10000,-6.9888045761,-5.9281650841,-5.3739849502,10000
ZINC39755833,0,-5.5952958606,-8.7153714493,-6.6438265319,10000,-7.3709297335,-4.4728579168,-5.97781632,-5.900132327,-8.3558283826,-7.8203377134,10000
ZINC39506001,0,-5.593719112,-5.6965828939,-6.0241486918,-6.1154775021,-5.5428486373,-5.8037609152,-5.767650747,-5.9325076979,-5.9650752481,-6.557442822,-5.8591729345
ZINC25121359,0,-5.593612145,-5.4296347755,-5.3696857522,-5.5204593789,-5.9615093181,-6.9452573268,-5.6015282911,-5.4620324098,-5.6681270398,-5.6156111718,-4.8623629979
ZINC35548916,0,-5.5889905042,-4.8641624265,-5.5856253279,-5.2327512993,-6.0284328215,-5.4853345612,-6.1175497208,-7.4503227914,-5.953728552,-5.823862265,-4.7747414731
ZINC05566665,0,-5.5875707729,-5.1520223457,-5.6794609416,-5.6725966162,-5.7571509278,-6.1990003693,-5.6208308845,-5.4476309656,-5.6036432096,-5.6879978662,-5.5321108226
ZINC41306809,0,-5.5848142451,-6.0652734325,-7.2389013152,-6.0423745951,-5.4946161037,-5.8883205207,-5.8119365317,-6.7540465922,-5.9238777758,-7.1225887894,-5.5419559722
ZINC17241399,0,-5.5844870265,-6.2501884144,10000,-7.4852126251,-8.0349254858,10000,10000,10000,-6.2593406283,10000,10000
ZINC45891240,0,-5.5819751062,-7.3788010803,-7.2543701655,10000,-7.1059575746,10000,-8.4303572945,10000,-7.2435253265,10000,-7.9725165996
ZINC00057039,0,-5.5816527931,-5.1234771295,-5.7569192991,-5.6629167723,-5.6409394752,-6.0014706041,-5.3852392392,-5.6491620079,-5.5036693119,-5.7966942532,-5.4155104851
ZINC57466304,0,-5.5809334953,-7.8105131713,-5.9533964116,-5.5948939846,-8.084973705,-8.1322531169,-5.6335526515,-6.0252584754,-5.9969610109,-7.3988326536,-6.0432405498
ZINC04331289,0,-5.5796022152,-5.8121089015,-6.3810319299,-6.2464126676,-6.4435658263,-6.3878876909,-5.9952380235,-7.0395110911,-6.5460400561,-6.4375464192,-6.7474589652
ZINC20551019,0,-5.5786621762,-5.4605721152,-7.349758474,-6.6247859851,-7.9581295931,-7.6845237603,-6.6820270257,-6.9702697582,-6.2517003048,-6.0889004031,-6.686882111
ZINC41307635,0,-5.5783575941,-5.6362250638,-7.3251885123,-6.1699967347,-6.1203937339,-7.1697152161,-5.9882644232,-6.9445796925,-5.9420984038,-6.1342234589,-6.5115073191
ZINC48892130,0,-5.5779767539,-5.7070135756,-5.4333562435,-5.9340949433,-5.8956199731,-5.6606004918,-6.0043555911,-6.271637547,-6.229390679,-5.3299777345,-6.1680066138
ZINC09513835,0,-5.57537771,-6.3577746819,-6.3932132893,-5.5511223964,-8.2556584273,-7.1708093112,-6.9215907468,-6.1158851384,-5.0100754321,-6.3984117127,-4.8644300002
ZINC15800030,0,-5.5752059572,-7.9722511441,-6.554183081,-4.7130594599,-6.8615474377,-6.9170762062,-5.4553816625,-6.9548128475,-6.1870554073,-5.7423021413,-3.5476246984
ZINC45110627,0,-5.5746323972,-7.1875361509,-7.6143820814,-6.2245938698,-6.8941816346,-7.2471446416,-5.9393202855,-7.2508741563,-7.8653644764,-5.9945796968,-4.8467523244
ZINC01929355,0,-5.5746179638,-6.4973604376,-6.5742635445,-5.4444809533,-6.5194392248,-5.7684262668,-5.9787454029,-7.8603529549,-6.9955723533,-6.140216307,-5.4735542319
ZINC62397059,0,-5.5715571967,-6.7611999733,-6.1208216814,-7.2904925023,-7.9783806299,-8.575979483,-6.5733046343,-7.8922305484,-7.9129198791,-6.5217874611,-6.6216808641
ZINC03870968,0,-5.569917175,-5.2813380868,-5.3695062897,-5.2006660421,-5.2641190947,-5.7406373468,-5.0976595462,-4.9603034305,-5.1562978912,-5.5618775609,-4.5904870016
ZINC63901358,0,-5.5687808155,-6.194798814,-5.52342387,-3.3910556836,-5.7005876089,-7.3600538901,-5.2852716918,-7.0228578397,-7.2471117481,-5.6002864053,-4.8515054275
ZINC12828558,0,-5.5667911873,-6.5471320061,-5.7837437078,-5.7869619912,-7.7113102506,-7.3699597931,-5.7266288376,-7.2637469272,-5.7646395846,-6.4797990868,-5.372426936
ZINC30826223,0,-5.5639971655,10000,-7.2671511116,10000,10000,10000,10000,10000,-4.549422572,10000,10000
ZINC01752487,0,-5.5639230121,-5.4584074614,-6.2017190438,-5.1739949877,-7.0898617818,-7.7451008715,-5.5901901906,-7.3760747711,-6.0465438471,-5.9177288115,-6.211387012
ZINC39507295,0,-5.5617127324,-5.5729264814,-5.8496609933,-5.8853217308,-5.527760851,-5.8006443257,-5.541479927,-5.974124104,-5.5552929437,-5.374844886,-5.5948035172
ZINC01597234,0,-5.5608900074,-5.966574723,-6.2289724113,-6.2008550406,-6.1250043996,-6.7537791477,-5.651267323,-6.3410055015,-6.3668553461,-6.0889029835,-5.6776328115
ZINC44116864,0,-5.5591937255,-5.7501991805,-6.3677436731,-5.4360692146,-5.2067639272,-5.8497610391,-4.9914621038,-5.268240103,-5.6166245289,-5.9829680165,-5.420817009
ZINC16392462,0,-5.5578512836,-6.432405339,-5.6087881157,-5.5213447325,-5.4119462922,10000,10000,10000,-5.240605966,-5.9820348468,10000
ZINC39524527,0,-5.5573483802,-5.4174116887,-6.078672961,-5.9919322646,-5.5258241515,-6.110776808,-6.0298904107,-6.0154581373,-5.4885502114,-6.2790269855,-5.8397748814
ZINC62360698,0,-5.5564015108,-6.8536339782,-7.1965699683,-4.1752600764,-5.2438688277,-5.8935611745,-6.1341275725,-2.9927262129,-5.1287553417,-5.2417825555,-6.0461125937
ZINC04699626,0,-5.55547273,-6.8572923651,-6.3231917583,10000,-6.4492415301,10000,-4.3609802222,10000,-4.2320710173,-6.8921142786,10000
ZINC04051253,0,-5.5552163689,-5.913189282,-7.1389936326,10000,-7.8329129279,-8.2749227225,-7.2257263731,-8.6867866077,-7.8881148054,-5.8538675835,10000
ZINC49475750,0,-5.554929134,-6.1353155244,-6.2954534912,-6.3330571061,-7.4706464452,-7.1561930401,-5.4132944948,-7.4719429176,-6.4167572477,-6.3697456008,-6.9084406568
ZINC66418474,0,-5.5539866966,-5.7947619218,-6.6575580486,-5.3228949216,-6.2365004375,-6.8214523209,-6.3598665993,-7.3377857542,-6.382204023,-6.0396109921,-5.4260440696
ZINC19523220,0,-5.5537300478,-6.3772637078,-5.9057524488,10000,10000,10000,10000,10000,-4.6047853344,-3.3534942396,10000
ZINC36533399,0,-5.5533978903,-5.9347093021,-6.5535212241,-6.0605291398,-6.6006900995,-5.9361142744,-5.6201502619,-5.4408956904,-5.7960566271,-6.4823970736,-5.2804271277
ZINC40359620,0,-5.5510110376,-5.3561651263,-6.243595811,10000,-6.3179791139,-6.6436365768,10000,10000,-7.244052319,10000,-4.6565354168
ZINC16245301,0,-5.5505292207,-5.3801665771,-5.3917397575,-5.8623743886,-5.5201432353,-5.9972120665,-5.0777037643,-5.3712943272,-5.5202417753,-5.1707929184,-5.1477373672
ZINC00375051,0,-5.5497792996,-5.5511812419,-5.6812821033,10000,-4.5424984192,-5.390577759,10000,10000,-5.8177890278,-7.7317709864,10000
ZINC49600956,0,-5.5485080475,-6.0042966573,-6.3378866824,-6.3322079449,-6.4313166545,-6.72772052,-6.178845257,-6.3449750892,-5.6961693793,-5.9786135748,-5.8582170847
ZINC12538500,0,-5.5416359759,-6.0881062663,-5.1747873,-5.3212973198,-6.5163000203,-6.4256119171,10000,-5.8390666655,-4.925422264,-5.0697785711,-5.5182682588
ZINC30611599,0,-5.5397827934,-4.9489926899,-5.225871968,-5.3225702157,-5.0867955882,-5.8030607255,-5.1961270624,-5.7928639743,-5.5116946572,-5.4974685238,-5.4802712087
ZINC65968079,0,-5.5380296971,-7.4098827485,-6.4628020227,-6.5840251209,-6.7565220718,-8.1013938151,-6.8497835836,-6.475408222,-7.9646866662,-8.3577649012,-5.64036001
ZINC32384369,0,-5.5374532864,-5.8989087457,-6.5010581239,-6.1264386188,-6.6525076998,-6.7708530542,-5.0036188076,-6.3820704281,-7.1021955647,-5.8592003294,-6.7317162719
ZINC03324997,0,-5.536688407,-7.3573620809,-6.8283831855,-5.5944553254,-6.8050787296,-7.4017038425,-4.6182747852,-6.4741546248,-5.9604654133,-6.5622554029,-5.690879236
ZINC14986830,0,-5.5362383317,-7.5036333403,-5.7634608851,10000,-6.8697486161,-5.2509652236,-5.2777084275,-4.3950077379,-5.157031097,-4.7904226576,-3.6608034897
ZINC19324990,0,-5.5362038585,-6.4399635669,-6.6172265058,10000,-5.0937519255,10000,10000,-5.2581832708,-7.3651453538,-5.4372168605,10000
ZINC49475698,0,-5.5357445092,-4.9794318426,-6.0002725694,-5.8710670234,-6.5726283601,-7.0657341116,-4.7644159335,-6.7315153036,-6.3142744323,-5.0640080616,-5.1142416836
ZINC49600828,0,-5.5343319654,-5.343865285,-5.1674029241,-5.9564795353,-5.5321560683,-6.0275946442,-4.8832287697,-5.3752561295,-5.2055697646,-5.7489913161,-5.2844898503
ZINC56906780,0,-5.5314892525,-5.7184687803,-5.3802164012,-5.7075256347,-7.0565774346,-3.6182518761,10000,-5.4444087707,-5.9742673603,-5.168085068,-5.586951317
ZINC00951820,0,-5.5314589432,-6.346360548,-7.1189351654,-6.131570021,-5.4949824382,10000,-5.5853133548,-4.9081376021,-6.7114860014,-5.5843067439,-5.2104172111
ZINC02716160,0,-5.5306236987,-8.6241956951,-6.9307857845,-6.8192865019,-8.2689463488,-6.1678549301,-5.5465733018,-6.1380651146,-5.6992701327,-7.6325379639,-5.2631188905
ZINC37387354,0,-5.5294286966,-5.5941325522,-4.624798135,-6.2909646464,-6.2494098992,-6.8604565474,-4.4173090006,-6.2097521145,-5.666273855,-5.1060611001,-5.9292838876
ZINC04923822,0,-5.5290522375,-7.7338393176,10000,-6.2615281211,-6.0203085328,10000,-6.9249266016,10000,10000,-6.5360150962,10000
ZINC36695119,0,-5.527980959,-6.0268519592,-6.7421223961,-5.4342012318,-5.7818903425,10000,-5.6284389422,-4.998516993,-5.0475397715,-6.8842971407,10000
ZINC20557658,0,-5.5276527242,-6.9193680606,-4.8904611555,10000,-6.6184921508,10000,-5.0624728424,10000,-6.1446444457,-7.9337682005,10000
ZINC31868391,0,-5.526918816,-6.3905210976,-7.5468479675,-6.2677126663,-8.0251916123,-7.7720476552,-5.5333991843,-7.1576147428,-6.2298718756,-5.2983900755,-5.5136416617
ZINC44935633,0,-5.5246545737,-6.1369237877,-5.5292447875,-6.001627843,-6.2167267663,-6.5989705381,-5.9640746919,-6.1216677669,-5.8223237014,-6.7169386715,-6.0332515772
ZINC01234433,0,-5.5215715582,-6.0962915991,-7.1707675184,-6.8131373138,-6.7270930647,-6.5813411706,-6.210627639,-7.1241897713,-6.1724031644,-6.1887303986,-7.1695541411
ZINC16888870,0,-5.5204189945,-8.1237580775,-5.7390137383,-7.11878147,-5.9875705316,-6.7840002497,-5.0792265588,-4.9623716666,-6.2654873811,-5.9830694554,10000
ZINC59476021,0,-5.5178383143,-5.5483361337,-5.888201038,-4.8037753547,-4.8040037512,-7.6337327245,-3.7624891276,-6.8573057197,-6.2972600494,-5.4486938689,-4.1810747957
ZINC17071723,0,-5.5176542316,-5.3640398905,-6.6777212105,-4.9314224979,-6.5748833758,-6.6581172133,-5.2537756627,-7.1246310602,-8.0682013769,-5.3579360207,10000
ZINC02886666,0,-5.516303309,-9.4218031528,-5.6917948325,10000,10000,10000,10000,10000,-6.4425881254,10000,10000
ZINC36698433,0,-5.5116832471,-6.4757226435,-7.148706445,-5.347484573,-6.6085091668,-6.6020760613,-5.2754370092,-6.2872604597,-5.8583980671,-6.3978322555,-4.9720728503
ZINC02522759,0,-5.5114015561,-5.5890076005,-5.8624384918,-6.1111404688,-5.7872562056,-6.0253396287,-5.4729817075,-5.8303066603,-5.6702122569,-5.8423364784,-5.5857506589
ZINC55305710,0,-5.5111583011,-7.0238748497,-5.32225965,-5.7267768343,-5.8198787913,-7.0485890456,-5.6646825758,-5.7917714112,-5.5503815444,-7.4929899227,-5.0932171226
ZINC12566992,0,-5.5092617345,-7.7193313063,-6.3427889823,-7.6562581133,-6.7792886363,-5.6281361682,10000,10000,-6.340962112,-5.9624398373,10000
ZINC06232966,0,-5.5083961761,-5.9338599533,-5.9247851356,-5.924138165,-7.1416315582,-7.3143116943,-3.7092028407,-7.1862001313,-6.8086143523,-5.5108091165,-5.9631877169
ZINC42353737,0,-5.5081217852,-5.8353285605,-7.9028495195,-6.4091893836,-7.9651528451,-8.0302794337,-6.3558817894,-8.1218404558,-7.4135163063,-6.705562932,-6.6432447115
ZINC15869927,0,-5.5074136369,-5.2282852011,-6.0579270608,-5.0846525094,-7.8272782367,-5.0856050982,-5.555415084,10000,-6.7778978755,-6.5117390688,10000
ZINC13017898,0,-5.5054616162,-5.9803629692,-6.5951468771,-6.2628594331,-6.8962568843,-7.7534471154,-5.5398402188,-6.9949197566,-6.257965578,-6.657789031,-5.3976048943
ZINC02533284,0,-5.5033431498,-5.216140102,-5.9334245316,10000,-6.1872990466,10000,-5.2974573857,10000,-4.3164089689,-4.4245875266,10000
ZINC06826371,0,-5.5000213453,-5.7529536356,-5.7228676311,-5.1643841555,-5.0221955683,10000,-5.3873900204,-5.9786815486,-5.9066971108,-5.4565136747,-4.1146442954
ZINC14018557,0,-5.4938787968,-6.1622191643,-5.7728182414,10000,-5.892099916,-5.0661461421,-5.7202638671,-4.7545666287,-6.7858811248,-6.5926115349,10000
ZINC38681271,0,-5.4937609512,-6.9704070169,-8.0585593545,-6.8878664354,-8.1590353166,-7.3282409553,-7.2951284303,-7.3924798285,-8.4722656652,-7.413342763,-5.5235096276
ZINC06634275,0,-5.4933070453,-5.7498320254,-6.1677258864,-6.2422072139,-6.1753017641,-7.7937462995,-6.1241079468,-5.9227000314,-5.3128494027,-5.9462289354,-5.1726795842
ZINC00371593,0,-5.4895823979,-5.2365196565,-5.3719383905,-4.5390250396,-5.1428969925,10000,10000,10000,-5.2156235916,-5.5027322545,10000
ZINC00096915,0,-5.4889941352,-5.3334555239,-5.6714134238,-5.9625997871,-5.4472268012,-6.2365997988,-5.3322903196,-5.3601866157,-5.5881226408,-5.5288156734,-5.3699884568
ZINC14667290,0,-5.4888789384,-8.7762162325,-6.4647103191,10000,-6.087192299,-3.0961841729,-5.1369055206,10000,-7.5505305034,-5.949693335,10000
ZINC39507449,0,-5.4865545676,-4.853255317,-5.135574585,-5.0619380957,-5.210838994,-5.734145677,-4.7068314134,-4.6859521799,-4.9579331191,-5.0979727533,-5.2933264788
ZINC64452201,0,-5.479376813,-5.1950589867,-6.205057818,10000,-6.5277208665,10000,10000,-5.1690019833,-5.7329587949,-7.1216528068,-5.9473282829
ZINC60127200,0,-5.4782055018,-6.2909473684,-5.750791742,-5.1448763767,-7.0968457654,-7.2103100303,-5.7708326493,-6.4280954807,-7.3526490325,-5.8589622116,-6.2861931272
ZINC21146765,0,-5.4777494364,-5.7537665824,-6.2634663828,10000,-5.6637936277,10000,10000,10000,10000,-4.1550459842,10000
ZINC12468003,0,-5.477405134,-6.105423668,-6.3404551802,-5.8500743662,-5.9796398768,-7.5024498773,-4.796383612,-6.9539132852,-6.0036347691,-6.3106186578,-5.8565072223
ZINC51174612,0,-5.4772438991,-5.709394016,-5.3142999476,-5.7304924777,-5.6116713037,-6.0902124732,-5.6349015989,-5.9040907116,-6.0200579793,-6.1374825063,-5.7598803931
ZINC39525386,0,-5.4700966488,-6.0121228266,-5.7515094445,-6.0196223323,-5.8392525956,-6.1760494554,-5.9125648189,-5.5670761916,-5.4809566939,-5.8618006325,-5.5522921487
ZINC11428981,0,-5.4697465743,-7.5528332857,-6.1341015152,-5.734991357,-6.9522723936,-7.6735602412,-5.6910887158,-7.0227349832,-6.1361291703,-5.8112559555,-5.3929232341
ZINC02766517,0,-5.4684941163,-5.421428281,-5.2522727486,-5.3726951282,-5.5515701019,-5.7393895179,-5.3321580278,-5.4583268966,-5.5980759551,-5.685482377,-5.4903274675
ZINC64542611,0,-5.4673938756,-5.711623397,-6.1214074428,-5.9188438406,-7.0589414508,-7.2336622909,-5.5421380984,-7.3114594245,-6.0577143487,-5.9024720707,-4.9396983789
ZINC16949321,0,-5.4648647634,-6.1308977519,-6.6419059836,-6.6804399101,-7.327779355,-6.7790805943,-6.9934257486,-6.794578364,-6.6845853551,-5.7674320222,10000
ZINC04540082,0,-5.4644203583,-7.1441060164,-6.2678858043,10000,10000,10000,10000,10000,-7.2647043526,-6.8737467957,10000
ZINC31303159,0,-5.4640835389,-4.9326976999,-4.9927970321,-4.6582834757,-5.5501412754,-7.0378255203,-4.6911001077,-6.9128307875,-5.7774834254,-4.7988739796,-4.4699205614
ZINC17443072,0,-5.4639824676,-6.114905602,-5.8623011557,-5.3180298496,-5.9547832698,-4.8637885256,-6.8549133465,-4.9669933689,-7.3558990707,-5.941130755,-5.203537247
ZINC05222903,0,-5.4639464556,-6.2758572266,-5.855168476,-5.8805394172,-5.7749658404,10000,-3.9884846372,10000,-6.4309328533,-4.908431266,10000
