id,status,receptor_10,receptor_9,receptor_8,receptor_11,receptor_3,receptor_2,receptor_1,receptor_7,receptor_6,receptor_5,receptor_4
ZINC21371445,0,-6.5600786143,-6.1775313167,-6.8789376749,-4.6414401023,-5.5818931373,-7.6439474383,-7.9615725841,-7.0765058148,-6.5319018312,-6.5860091214,-6.9802155729
ZINC04828851,0,-6.1147008183,-6.3258218662,-5.7309975883,-5.9826401129,-6.7865796951,-6.5099064287,-6.3864053053,-6.650887558,-5.8122381409,-7.1498208648,-6.7588575605
ZINC49659321,0,-7.2245117782,-6.9587554724,-7.8043382954,-6.7480021758,-7.1574448707,-7.7351211491,-7.539116604,-8.8640362407,-7.1992665084,-6.7178087947,-8.7745322674
ZINC17482740,0,-8.4690273006,-8.3009170379,-9.1676053405,-6.506764708,-8.1900468455,-8.8701391192,-8.804247071,-6.9573955409,-7.9873243757,10000,-8.7353722291
ZINC19782976,0,-6.907077165,-7.8983613305,-7.1212844122,-7.4163501051,-7.6044760928,-7.4630972821,-7.5305373933,-7.8594602836,-6.926238528,-7.9432522552,-7.7711836436
ZINC12953013,0,-7.9758906628,-8.9306139273,-8.1661810138,-8.3846885966,-8.351473033,-8.0719102008,-8.2943455394,-8.2261257083,-7.3978872336,-9.083456206,-8.5904220598
ZINC40237816,0,-6.8644682287,-7.1700346714,-7.8814672832,-7.0968833982,-7.8535188986,-7.1330880637,-7.5568726133,-8.2610531617,-7.4845880599,-7.8210587267,-8.2770462773
ZINC20430574,0,-8.5781807013,-8.0309510918,-8.2277454592,-7.7865086962,-7.7779810423,-8.0632915168,-7.945273575,-8.2461671174,-8.0988255751,-7.9547500166,-8.4313014628
ZINC52852794,0,-7.733391824,-8.4522093894,-8.0466186568,-8.3156710905,-8.4745100153,-7.4564216734,-7.646604625,-7.7180772073,-7.6558703193,-7.8829612673,-8.7274177982
ZINC15017636,0,10000,-7.1679699533,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC63043580,0,-6.620796979,-7.1538248127,-7.1835939451,-6.6866621565,-7.3373985418,-6.8332859064,-6.7893994461,-6.5173309427,-6.7062470776,-7.7112709619,-7.0202590282
ZINC01620169,0,-7.8444934583,-7.5139064164,-6.9256784359,-6.2607137244,-7.6150116763,-7.503381913,-7.2501776085,-7.4073453825,-7.6384931883,-7.2127118264,-7.7256791384
ZINC37444549,0,-7.7448473622,-8.0097361312,-7.3884582199,-8.1679508125,-7.9815275774,-8.8376431725,-7.5012223354,-8.9920163776,-8.1825383709,-7.8880338451,-8.4297506355
ZINC55309138,0,-7.2321641285,-7.3176501873,-7.6156762572,-7.4391734392,-7.5155624737,-6.9226590365,-7.2594934186,-7.3064531555,-7.4165016134,-8.4073272237,-7.9888901568
ZINC36854566,0,-7.9341891774,-7.8200830319,-8.2881435119,-6.8440214583,-8.5324530684,-8.062249499,-8.3062193198,-7.6313969986,-7.9643211399,-8.3991189516,-7.966352543
ZINC14034399,0,-8.0329530405,-6.8784408673,-6.9810929557,10000,10000,-8.2036794153,-7.1667183795,10000,-4.0250956559,-6.2818129362,-5.9699977091
ZINC19624628,0,-7.4181136264,-7.9996579542,-7.6049278109,-7.2882661391,-8.3397721956,-7.9893122215,-7.8194067992,-8.2897099607,-7.9096328832,-8.2095924572,-7.8823898626
ZINC32916891,0,-8.3198258721,-7.4945274003,-8.6697453574,-7.4645141931,-6.7788909786,-8.6082453383,-7.5661216759,-7.665951035,-7.2982802434,-7.6866909439,-7.8562338813
ZINC01724705,0,-7.5029350804,-7.9388735716,-7.3163895886,-7.2857358663,-8.1318155922,-7.5301062741,-7.9434417129,-7.9859480972,-7.6803005769,-8.4098848791,-8.0619966188
ZINC62190446,0,-7.8614742018,-7.8785115623,-7.9711865327,10000,10000,-7.0556831829,-6.8743401996,-8.2827390879,-7.8536282259,10000,-7.9307353657
ZINC01053581,0,-8.1585928807,-7.4692171363,-7.816877282,-7.5430420949,-9.2653093411,-8.0793675856,-7.716100081,-7.6237590061,-7.2494717561,-8.8452623696,-8.1227745361
ZINC61397555,0,-8.4822614603,-10.2124003277,-8.7177088346,-6.0285945405,-7.8346380324,-8.1584707933,-8.8337427671,-8.5540542635,-6.7652980246,-8.1651945544,-9.2300211951
ZINC14549715,0,-7.7290078346,-7.7534614603,-7.1073822695,10000,10000,10000,-6.8434045896,10000,-6.1314290853,-8.1437190544,-8.1379709365
ZINC21166930,0,-6.3615092854,-5.9409522574,-6.3859759333,10000,-6.7434788663,-5.8182903195,-6.1633396626,10000,-5.4477641816,-7.7035382536,-6.2142022513
ZINC43777209,0,-8.69127583,-10.0731825934,-9.1681365408,-8.4551402337,-8.5480374632,-8.0147835756,-9.3004300769,-9.3668792646,-7.7578850616,-8.7974387156,-8.7469227018
ZINC13304655,0,-7.4913867079,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC37417303,0,-7.2868247829,-7.255364498,-7.8573522833,-7.7372390364,-7.7225569148,-7.5414077897,-6.9194974223,-7.1416998778,-7.7507087056,-8.7163442648,-8.1307223177
ZINC32768452,0,-4.7944310559,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC67040628,0,-8.2706858313,-8.0689565221,-7.5528008571,-6.149393811,-7.6675633201,-6.9943234123,-7.1284930497,-8.0099035886,-6.6888653649,-7.3572197359,-7.8438377663
ZINC40062209,0,-8.4275045408,-8.7799648953,-8.6845252345,-7.8372303236,-8.1153593166,-7.7946366498,-9.2897554579,-8.1004182387,-7.8544573883,-8.2208711361,-8.5139423164
ZINC27530402,0,-7.7304584431,-8.2133641223,-8.0202441758,-6.6250685641,-7.3008373477,-8.1322203327,-7.7335959528,-6.5460551941,-7.2549304503,-8.0941184444,-7.4534558719
ZINC66465001,0,-9.2315063163,-7.8452637076,-9.7781150721,10000,10000,-7.8474241031,-8.7354618956,10000,10000,10000,10000
ZINC20557628,0,-6.735717621,-6.5191539555,-6.8932370896,-5.4743923162,-6.4818781086,-6.1892833887,-5.7845422782,-6.1358355256,-5.3584235217,-6.7509977458,-7.7278178581
ZINC14263136,0,-8.0030209405,-7.5016987384,-7.7692947057,-5.2190214425,-6.8868422847,-8.3133768644,-8.1585374244,-5.3508201734,-6.8479401873,-5.8817055163,-6.1247011704
ZINC19871472,0,10000,10000,10000,10000,10000,10000,-7.0930390571,10000,10000,10000,10000
ZINC01625576,0,-9.0784367943,-9.0734049663,-8.9590781757,10000,-7.2288203857,-9.4596947395,-8.9664076443,-8.595428402,-6.9556357672,-7.5658717875,-8.7532232254
ZINC35186692,0,-8.2644375645,-7.4615723363,-8.2934197243,-8.2919962514,-7.7499779411,-9.1621764394,-8.1549851149,-7.5629321645,-8.1266627331,-8.805563516,-8.8994871347
ZINC07551511,0,-8.5967467121,-6.9315439493,-6.0284375429,10000,10000,-6.3070049658,10000,10000,10000,-7.389116692,-9.2121115654
ZINC39352341,0,-8.2598826434,-7.5762441327,-7.6303997771,10000,10000,-7.8588859825,-7.0229608119,10000,10000,10000,10000
ZINC00854339,0,-7.7395213574,-7.6420220232,-7.1127237631,-5.5238689922,-6.7677362462,-6.8663662186,-7.2523271936,10000,-5.9408764245,-6.7146362587,-7.0026236934
ZINC48659801,0,-7.4368225617,-7.9932295755,-7.0421783194,-6.6140338331,-7.390219739,-7.7124071046,-7.5596598103,-6.0759101005,-7.2247849538,-7.2244565538,-7.1947636432
ZINC60481673,0,-7.5402678485,-8.281316411,-7.6287026967,-8.8920637935,-8.7339269367,-8.3862587538,-6.695424208,-8.4609724385,-7.6072697191,-9.0582239342,-8.4786606737
ZINC12551052,0,-7.1002616723,-7.5384338502,10000,10000,10000,-8.4391843229,-9.0162744489,10000,10000,10000,10000
ZINC50566525,0,-7.1295627777,-8.0908134835,-7.051748358,-6.8056023176,-7.4637195783,-7.4459131597,-7.5234990134,-7.8619241677,-7.4412924948,-8.0438449657,-8.0212785986
ZINC02969725,0,10000,10000,-7.768740119,10000,10000,10000,10000,10000,-6.2098972146,10000,-7.4926612259
ZINC52099072,0,-8.7168157012,-8.633772746,-8.2105887868,-8.6803281044,-9.5422483894,-8.905137172,-8.0661450715,-9.3197287778,-9.0046032788,-9.5358922045,-8.3239933552
ZINC01755961,0,-6.243732522,-7.4263632227,-6.2893962749,-5.8544313893,-6.5991020828,-6.2203258295,-6.582719559,-6.1641814216,-5.8497879779,-6.6453682162,-6.0020514646
ZINC59473432,0,-4.6023988741,10000,-4.8796357291,10000,10000,-5.6951604411,10000,10000,10000,10000,10000
ZINC19801520,0,-7.3593206015,-7.7741294632,-7.5511931059,-8.2050877547,-7.0223304095,-7.7348442867,-7.1863669525,-7.6403026197,-7.6223990553,-8.4649372566,-7.8340468401
ZINC62668751,0,-7.556838919,-8.1480241301,-6.1719740421,-7.7386814107,-7.2200988894,-7.0300560739,-6.8342330657,-7.1459650596,-6.2566324571,-8.3677847669,-7.5593185835
ZINC67292520,0,-4.8005417795,10000,-7.2510711221,10000,10000,10000,-5.336778431,10000,10000,10000,10000
ZINC54927792,0,-8.1470129512,-9.2535680574,-8.1705732995,-8.1463228145,-8.8235795301,-8.2145106963,-8.3443808088,-8.1755013114,-8.686148806,-8.5686542683,-8.6920522773
ZINC01280142,0,-7.8109374301,-7.4099743711,-7.3655830784,-6.1265505619,-7.7237552527,-6.4416067465,-6.7316524165,-7.1865364855,-7.229788934,-7.5916267973,-8.1576151375
ZINC05949487,0,-6.3625845557,-6.8781623663,-6.201033743,-6.5610796132,-7.1240850434,-6.4055831204,-6.2984726743,-7.0632380875,-6.5494568431,-7.2108116876,-6.9374587402
ZINC39516862,0,-8.367566064,-8.9601736712,-9.1509374053,-4.9543845375,-7.6513942437,-8.2528955495,-8.37066438,-7.8294054114,-7.1586388432,-8.2494245078,-7.7576625514
ZINC10033854,0,-6.6870941618,10000,-6.2349971371,10000,10000,-5.9974272185,10000,10000,10000,10000,10000
ZINC39299624,0,10000,10000,10000,10000,-6.0965837116,10000,-4.9114497986,-7.2569906763,10000,-7.2955859525,-7.1560453902
ZINC14944983,0,-6.9253384192,-7.3140415841,-8.1890493937,-7.6422599327,-7.9158631092,-7.7412768609,-7.8782670593,-7.9667108346,-6.1904571536,-8.7868176839,-8.9227164267
ZINC39956070,0,-8.2878911752,-8.1529176834,-8.2618675423,-7.0393748536,-7.6857332811,-8.0540247732,-8.2316734496,-7.5993570963,-7.6542859135,-7.2344684858,-7.3169801999
ZINC64957309,0,-7.72695436,-9.2088223543,-7.4938042174,-5.8669749428,-8.1994914157,-6.7106613144,-6.4879058568,-6.1564482661,-6.0132756583,-5.7346809147,-6.998510367
ZINC52018099,0,-8.5545956681,-8.6893971974,-8.9486491898,-7.6857426821,-8.6353047337,-8.403909971,-9.069010155,-8.3137377781,-8.8406863577,-8.461351583,-8.662499982
ZINC35657865,0,-7.2868875641,-7.5179646182,-8.0183191888,-8.1026909672,-8.0073961785,-7.5672812942,-7.3105620962,-7.9471404142,-7.9281669481,-8.505152881,-8.369184493
ZINC12689399,0,-8.5270775659,-9.2144590978,10000,10000,10000,10000,10000,10000,-8.6858461262,10000,-8.8203207214
ZINC55334331,0,-7.1176314487,-7.5759037996,-7.2283032303,-6.5646635495,-7.6243852081,-7.1695744536,-7.125594373,-6.935697908,-7.0261545013,-7.1636989002,-6.8164298616
ZINC00755221,0,-6.8829094728,-6.897855415,-7.2228200391,-7.1014993279,-7.4196528952,-6.8946354234,-6.8576973986,-7.1624845624,-6.7573985585,-7.5214948331,-7.7562831549
ZINC22374875,0,-5.4443779555,-6.3093279395,-5.7397659343,-3.3779896594,-5.8479657329,-5.0595593369,-5.1007060753,-7.0510465255,-5.7206084852,10000,-6.0395488694
ZINC37577878,0,-7.4689178816,-8.2088996745,-7.1047439852,-7.4182188103,-7.9655247849,-7.107809566,-7.564372747,-7.557275997,-7.0426199914,-8.4400941693,-7.5507861892
ZINC19341086,0,-6.9544126939,-7.291230842,-7.5315563481,10000,10000,10000,-6.961536467,10000,-5.35051821,10000,10000
ZINC41183502,0,-6.9929647197,-7.4349693496,-7.5179145967,-7.4690010291,-7.7293465516,-7.494859569,-7.3294490904,-7.9743492798,-7.6051839231,-8.1118617937,-7.9543343959
ZINC62354498,0,-6.1833890772,-6.7456100163,-6.3940619707,-6.3629975916,-6.7821138304,-6.3435727327,-6.4319142595,-6.3736670445,-5.9248601513,-6.6960150933,-6.4035067157
ZINC39955007,0,-6.6167451669,-5.7042635069,-6.6259366835,10000,10000,-6.2933089168,-6.5860651205,10000,-5.608884668,10000,-7.1711643946
ZINC52852146,0,-7.6195355076,-8.5386218939,-7.5911477722,-7.7648876472,-8.0217311768,-8.4052962576,-7.4021907146,-7.7716579944,-7.7926044746,-7.9621087958,-7.5146448258
ZINC03181482,0,-7.5011506131,-7.4327711787,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC00317157,0,-8.2999946108,-8.1203457908,-8.4059738636,-7.8359701394,-8.7283869177,-8.1716009219,-8.2429467197,-8.6242399426,-8.1161188616,-8.6837053992,-8.563591665
ZINC35686465,0,-6.8926354819,-6.6101768181,-7.5858692496,10000,-6.4378157807,-7.4774578251,-7.5931689434,-6.9321705694,-5.5747243635,-6.222698886,-6.9853132766
ZINC35634061,0,-8.4613996752,-9.1451458623,-8.2502715198,-6.7180742459,-7.5769536603,-7.8771562659,-8.0496539501,-8.2100636226,-8.8501582791,-8.823022186,-7.9916656707
ZINC20433639,0,-8.1738813813,-8.0216527408,-7.1154878829,-7.3213527329,-8.1040342795,-7.7964235693,-7.72794867,-6.7683332107,-7.3929268945,-7.9120302487,-8.4082887554
ZINC00834190,0,-6.5892874326,-6.8173604066,-6.4843316604,-6.6385071028,-7.1940919492,-6.7372255187,-6.4992816159,-7.0626155604,-6.5324183149,-7.6628254293,-6.9375672715
ZINC00334579,0,-7.1670983955,-7.5471053512,-6.80615345,-8.35289162,-8.0267019012,-7.025897865,-7.6399702395,-7.7821873512,-8.1111621238,-9.3447789438,-7.810380462
ZINC63074688,0,-6.3478521918,-9.0420973813,-7.5017109893,-6.8549565704,-7.9470981612,-8.1021666514,-8.3151439665,-8.3662959888,-6.9018665547,-9.4202748589,-8.3176994644
ZINC00490095,0,-8.6625448404,-8.0040143038,-8.4459811877,-6.9845831502,-8.002955397,-7.7721653747,-7.9554207414,-7.8502970418,-7.3265764715,-8.8325726099,-8.434402065
ZINC37546316,0,-7.1837512479,-6.2381028647,-7.6059826698,10000,-6.0793509136,-7.2558171334,-7.754582854,-6.7827744929,-6.3264716726,-6.7851924019,-6.679888998
ZINC15453829,0,-8.2682118202,-8.389718255,-7.8779468621,-7.57903767,-7.9806100351,-8.4080620476,-7.5687468845,-8.6761918558,-7.9230142099,-9.6246278462,-8.3323792497
ZINC04184397,0,10000,10000,-4.3194330845,10000,10000,10000,10000,10000,10000,10000,10000
ZINC57315771,0,-6.7362752093,10000,10000,10000,10000,-5.7720646201,10000,-5.1901820025,10000,-5.6535827657,-6.2224408597
ZINC32115480,0,-7.9656865049,-7.2732912025,-7.9339091339,-7.5686747509,-7.2435103054,-6.9877308411,-6.9442826089,-5.0330002339,-6.7934807111,-6.628610684,-7.4012926638
ZINC49135985,0,-7.2578072992,-7.164200475,-7.5540519186,-6.8761346017,-7.3101020497,-7.7266462667,-6.9023894401,-6.8530180365,-6.9803021487,-8.0170066219,-7.4724622582
ZINC52253139,0,-6.3314994057,-7.0691359753,-7.3746031123,-7.2655789398,-7.1945484929,-7.0324825778,-7.1966421181,-7.024128589,-6.8858607936,-7.9414504211,-7.5523416758
ZINC62396113,0,-6.5803682716,-7.2632463413,-7.5005890295,-5.6672874597,-6.1487983616,-6.7110743189,-6.5939611051,-6.8719645624,-5.9356211065,-7.8244273192,-7.8709640315
ZINC48413536,0,-6.8891129776,-6.9615571405,-8.3950183408,-7.4361322267,-7.3714699765,-7.9820416888,-7.986644881,-8.1371815251,-6.9735755081,-8.4725383281,-9.2868106483
ZINC48961900,0,-7.9617679961,-7.771809553,-7.2806455007,-7.3243224263,-7.7159706435,-7.4102732328,-7.7648988435,-6.8300110927,-7.7991899269,-7.9599704254,-8.259006631
ZINC10187713,0,-7.958352285,-7.6499695929,-8.9170079043,10000,10000,-8.4323573221,-7.604193494,10000,10000,-6.9217450011,-7.4312422623
ZINC43024198,0,-7.1791731851,-7.2004438548,-7.4498253517,-7.2417841961,-7.5029481442,-7.8685566823,-7.0112715217,-7.8359423131,-6.9412049656,-7.5476492692,-7.2302293648
ZINC03909934,0,-9.2386256498,-9.0296821854,-8.5673238813,-8.4257368742,-8.1455356109,-8.2509980907,-8.5409252796,-7.6443989078,-7.8382346952,-8.9003981365,-8.9189309628
ZINC12375581,0,-7.9452259467,10000,-8.2577652433,10000,10000,-6.2784294931,-6.4332479036,-6.7145378132,10000,10000,-7.4276125728
ZINC53289865,0,-7.3567006515,-7.1555311709,-7.8210913467,-5.7373627497,-7.5189788645,-7.198142995,-7.1357747049,-7.9446824161,-6.8201228044,-7.2394891094,-7.2622689449
ZINC63041404,0,-6.3093991886,-7.0225241345,-6.9483221875,-6.7290652747,-6.9831686314,-6.8473776522,-6.6267439328,-7.0623651337,-6.9607124425,-7.2369309431,-6.9363415757
ZINC35903467,0,-6.5447968507,-6.0126433935,-6.0032704605,-6.105464577,-5.8368524121,-6.0753007999,-5.8716402451,-6.4139482675,-6.2412294147,-6.5283399744,-6.2706621686
ZINC17135772,0,-7.3385882321,-7.27683655,10000,10000,10000,10000,-4.4250070246,10000,10000,10000,10000
ZINC14717864,0,-6.8271268968,-7.2658194958,-7.4607939795,-7.321495389,-7.7469201071,-7.5824497739,-7.3193049572,-7.4681630374,-6.975251508,-7.7155136467,-8.1120481361
ZINC35016060,0,-7.1123455864,-7.3568621121,-7.1472992399,-7.0367581224,-7.4840149599,-7.1442499583,-6.8634702539,-7.3190301763,-6.8555678695,-7.576741525,-6.9426277218
ZINC13881265,0,10000,-7.685704751,10000,10000,10000,10000,10000,-7.9490709308,10000,-7.173381425,-7.795414318
ZINC54528658,0,-6.0933396522,-8.0092229642,-7.1369540218,-6.339264276,-6.5035801578,-6.7517669013,-7.0739924799,-7.0490197965,-6.743743271,-6.7689275519,-6.749142767
ZINC08596642,0,-8.7449784892,-8.5224870632,-8.6884647265,10000,10000,10000,10000,10000,10000,10000,-8.8765308134
ZINC65492528,0,-7.6282399215,-7.2909708288,-7.7953339398,-7.5675484891,-7.3954855909,-7.9565749,-7.9765553548,-7.5301596159,-7.2241517397,-8.2001490383,-7.7214056601
ZINC35454304,0,-5.3202157643,-5.7012045852,-5.2529786586,-5.4783061143,-5.889818973,-5.6623948107,-5.395434487,-5.7363797077,-4.8990155582,-5.8995295382,-5.6626369254
ZINC51818418,0,-8.4227595452,-9.0083781083,-9.012727275,-7.8890955683,-7.9274898019,-8.5923712092,-8.398496609,-8.6589642653,-8.1255192618,-9.2413300992,-8.588719939
ZINC05602124,0,-8.8264042514,-8.3547423624,-8.0438842433,10000,-7.222602723,-8.1151830049,-8.1389434311,-7.3725257248,-7.0055007597,-7.6397805957,-6.8798467078
ZINC54300203,0,-7.4545171112,-7.4040050836,-7.8331860379,-6.9242650696,-7.6311353089,-7.551203401,-7.7248203945,-7.5783536581,-7.1874416622,-8.045781437,-7.924541378
ZINC20505730,0,-6.6366507041,-7.2721991658,-7.3025524429,-6.6124023914,-7.4441397938,-7.1103837321,-6.9030799206,-7.5637576699,-6.8929877647,-7.8493843131,-7.2990523983
ZINC49820312,0,-7.8756092229,-8.3958310284,-8.9003678945,-8.3315494575,-8.7722123293,-8.5141816353,-8.302907216,-8.7743997085,-8.2999788049,-9.1153947995,-8.1139320705
ZINC14476951,0,-8.3183419026,-8.3346319031,-9.0138929229,-6.9146938347,-9.1906431323,-9.1257632368,-8.0955553529,-7.6292233342,-8.3913082655,-8.1627236631,-7.972521791
ZINC66143754,0,-6.2224752316,-7.4769574707,-6.5738574324,-6.9033637867,-6.7360296002,-7.2795734043,-6.6297791499,-7.0509672534,-6.9598045628,-7.3913280417,-7.2738105585
ZINC48962729,0,-7.6220513269,-7.2546168218,-7.860388431,-7.2972212387,-7.7369815005,-7.7432845257,-7.541963053,-7.4668037336,-7.4772438187,-8.3823771926,-8.2903181593
ZINC50603723,0,-8.019967133,-8.302137485,-7.9559141709,-7.8144580847,-8.8240755027,-7.6240816892,-8.4265143089,-7.5573120525,-7.8043350293,-8.4579349806,-8.3740103499
ZINC49453148,0,-8.0949791152,-9.2648106366,-9.266903916,-8.7577349369,-8.1480809109,-9.5525483654,-8.5327022409,-8.3210162593,-7.663531001,-8.5727946793,-9.726064316
ZINC35497713,0,-7.271866486,10000,-7.72887017,10000,10000,10000,-8.1506013444,10000,10000,10000,10000
ZINC00413756,0,-7.8002022282,-8.4769623709,-8.3185304296,-7.4577195503,-7.7423489884,-7.4450530192,-8.5481633026,-7.9617779753,-7.8669676732,-8.8646828768,-7.9228813653
ZINC11632148,0,-7.8322203107,-8.3033735132,-7.7506384644,-7.225786698,-8.5368631445,-7.2995000164,-7.6065102377,-7.907011481,-7.1484167504,-8.2267815882,-8.6030002048
ZINC34828741,0,-7.9716980533,-6.4481411149,-8.6962466976,10000,10000,-8.502333729,-6.8792933218,-7.1719524283,-7.5491359148,-7.8004678223,-7.4444682568
ZINC37000365,0,-7.7886263961,-8.2467406679,-8.3174734999,-6.8769006053,-8.1131881995,-8.1925425265,-7.5940027782,-7.7376873016,-7.0265853304,-7.8295942471,-7.3097559264
ZINC00334530,0,-7.1035390822,-7.1709279596,-7.0484612656,-6.6651915323,-7.303797901,-6.8767576897,-7.0416091245,-7.2255274657,-7.1062828214,-7.5964873256,-6.995986173
ZINC35957246,0,10000,-5.6009962461,10000,10000,10000,10000,-8.0344853911,10000,10000,10000,-5.6961164895
ZINC35853785,0,-9.7658458711,-7.8104077063,-8.6854390713,-4.01234151,-7.9090484463,-9.5357353239,-9.2576843268,-6.895396542,-6.955245595,-7.0905950938,-8.3109794264
ZINC14027711,0,10000,10000,-6.1560398432,10000,10000,10000,10000,10000,10000,10000,10000
ZINC06760567,0,-8.0718005528,-7.4875401269,-8.8235309795,10000,10000,-7.4222601247,10000,-6.7630746198,10000,-7.6327950948,-7.4585137911
ZINC41850117,0,-6.709759974,-7.5974807682,-7.3164217243,-6.2158863573,-7.4006604609,-7.3601119321,-7.3534578944,-6.8187602059,-6.7283633717,-7.7532391378,-7.2097850906
ZINC35575632,0,-7.7122296361,10000,-9.4334557414,10000,10000,10000,10000,10000,10000,10000,10000
ZINC12986799,0,-6.3200576588,-6.6361248994,-6.4024139089,-5.7905058497,-6.611921843,-5.1911762928,-5.8810960579,-7.8991141209,-5.7310843651,-7.2641852309,-6.9669050969
ZINC13784712,0,-7.9715424515,-6.997956773,-8.9384050406,-7.7890519334,-6.9693925041,-8.1853685465,-8.2563434823,-8.5942020938,-7.4577327863,-8.9825503248,-8.2379023847
ZINC12767631,0,-7.9679497927,-7.722650112,-8.8191465443,-7.377511241,-8.5390755989,-6.2581209137,-7.6379895446,-8.4744635975,-7.9540380804,-8.8597622769,-8.3640596152
ZINC39620369,0,10000,10000,10000,10000,10000,10000,10000,-5.7939668108,10000,10000,10000
ZINC39898147,0,-7.4217040423,-8.5196904659,10000,10000,10000,10000,10000,10000,10000,10000,-6.043219544
ZINC12996856,0,-8.7722329819,-8.6314090726,-9.3709889395,-8.3063012656,-8.21982116,-9.352350365,-7.8938261537,-8.1818514884,-8.9222548738,-8.440689563,-9.2356832645
ZINC01631594,0,-7.0287259533,-6.3881405039,-5.9613047759,-5.3861782301,-6.3040831348,-6.8894446287,-4.8647184235,-7.2908991506,-6.2406428704,-7.4992670947,-7.6069240897
